""	"Samp100"	"Samp101"	"Samp102"	"Samp103"	"Samp104"	"Samp105"	"Samp106"	"Samp107"	"Samp108"	"Samp109"	"Samp110"	"Samp111"	"Samp112"	"Samp113"	"Samp114"	"Samp115"	"Samp116"	"Samp117"	"Samp118"	"Samp119"	"Samp120"	"Samp121"	"Samp122"	"Samp123"	"Samp124"	"Samp125"	"Samp126"	"Samp127"	"Samp128"	"Samp129"	"Samp130"	"Samp131"	"Samp132"	"Samp133"	"Samp134"	"Samp135"	"Samp136"	"Samp137"	"Samp138"	"Samp139"	"Samp140"	"Samp141"	"Samp142"	"Samp143"	"Samp144"	"Samp145"	"Samp146"	"Samp168"	"Samp41"	"Samp42"	"Samp43"	"Samp44"	"Samp45"	"Samp46"	"Samp47"	"Samp48"	"Samp49"	"Samp50"	"Samp51"	"Samp52"	"Samp53"	"Samp54"	"Samp55"	"Samp56"	"Samp57"	"Samp58"	"Samp59"	"Samp60"	"Samp61"	"Samp62"	"Samp63"	"Samp64"	"Samp65"	"Samp66"	"Samp67"	"Samp68"	"Samp69"	"Samp70"	"Samp71"	"Samp72"	"Samp73"	"Samp74"	"Samp75"	"Samp76"	"Samp77"	"Samp78"	"Samp79"	"Samp80"	"Samp81"	"Samp82"	"Samp83"	"Samp84"	"Samp85"	"Samp86"	"Samp87"	"Samp99"
"ASV1201"	0	0	0	0	0	0	0	0	0	0	0	0	0	8.4005376344086e-05	0	0	0	0	0	0.00050449844446313	0	0	0.000168236877523553	0	0	0.000673230665656821	0.000336304018833025	0	0	0	0	0	0	0	0	0	0	0	0	0.000168053104781111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV1207"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00016803898504453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00109124485855788	0.00856279382135662	0.00571188576228475	0.00705112062452783	0.0121161127471603	0.00243451981195433	0	0.000756048387096774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV1235"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00109298806120733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000840336134453782	0	0	0	0	0	0	0	0	0	0	0	0
"ASV1236"	0	0	0	0	0	0	0.00212548886243836	0	0	0	0.00210402289176906	0	0	0	0	0.000168435236651508	0	0	0	0	0	0	0.000336473755047106	0.000252016129032258	0.00159596808063839	0.00589076832449718	8.40760047082563e-05	0.00092436974789916	0.00210137009330083	0	0.00117765814266487	0.000504710632570659	0	0	0	0.000841467519353753	0.00109298806120733	0.000252419015565839	0.000420132761952777	8.40265523905554e-05	8.40618695359785e-05	0.000588532032957794	0.00101419878296146	8.40124338402084e-05	0	0.000167954316425932	8.40830740771883e-05	0.00117587770871829	0.000335767648787039	0	0	0	0	0	0	0	0	0	0	0	0.000420097462611326	0	0	0	0	0	0	0	0	0	0.000923361034164358	0.000251846877098724	0.00184796304073919	0.000839419121967598	0.00193521245267143	0.00117528542646071	0.0028600269179004	0.00176411290322581	0.00185076133591318	0.00268726906281491	0.00193488685118196	0.00226738327175008	0.00184951660361496	0	0.000336190956463271	0.00117666834762145	0	0.0031074158058285	0	0	0.00168067226890756	0	0.00109151973131822	0.00915043653458697	0.00134408602150538	0
"ASV1252"	0	0	0	0	0	0.000590916765152794	0.00204046930794083	0	0.00110544217687075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000504922999242616	0	0	0.00193326048583677	0.000168010752688172	0	0	0	0.000335965059633798	0	0.000168293503870751	0	0	0	0.000252079657171666	0	0	0	0.000168024867680417	0	0	0	0.00394758945069713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000840194925222652	0	0.000503651473180559	0	0.00151196976060479	0.00109124485855788	0.00151451409339504	0.00125923438549362	0.00168236877523553	0.000252016129032258	0.0017666358206444	0.00125965737319449	0.00243963994279465	0.00100772589855559	0.0121059268600252	0	0.0333669524289797	0.0398386283408976	0.0249328408327737	0.018392542202066	0.0206583809203897	0.0564089649962226	0.00151260504201681	0.000755730959778319	0.00302267002518892	0	0.0194052419354839	0
"ASV1276"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00741115041266633	0.00202003198383974	0	0	0	0.000168435236651508	0.00911931098539221	0.000841184387617766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV1294"	0	0	0	0	0	0.00160391693398616	0.0101173269852066	0.00643141237200643	0.00416666666666667	0.0150574223734581	0.0153172866520788	0.000504710632570659	0.000168010752688172	0	0	0.000252652854977261	0.00185169598518643	0.00126103404791929	0.000168152009416513	0	0.000252652854977261	0.000844380646795575	0.00218707940780619	0.000252016129032258	0.00159596808063839	0	0	0.000168067226890756	0.0005043288223922	0.000168010752688172	0.00437415881561238	0.00025235531628533	8.40406756870325e-05	8.39912649084495e-05	0.000588878606881467	0.00311342982160889	0.00227005212712292	0.00235591081194783	0.00134442483824889	0.000756238971514999	0.00100874243443174	0.0013452160753321	0.0028735632183908	0.00050407460304125	0.000756175432700386	0.000839771582129661	0.000252249222231565	0	0.000503651473180559	0.000588235294117647	0	0.00151273216236659	0	0	0	0	0.000588136447655856	0	0	0	0.000924214417744917	0.000336360578540195	0.000756302521008403	8.40265523905554e-05	0	0.00218340611353712	0.00109142809167996	0.00218358948517679	0.00100823391026718	0.00268726906281491	0.00377738604885419	0.00125923438549362	0.00125997480050399	0.00260219927809956	0.00193521245267143	0.00260241773002015	0.00487886944818304	0.00394825268817204	0.0031126440649449	0.00344306348673161	0.00185076133591318	0.00369499496137051	0	0	0	0.000504286434694907	0	0	0	0	0	0	0	0.00268636668905306	0	0
"ASV1304"	0.078678272627398	0.0801922590437642	0.0804849301229163	0.0782264182753098	0.0948275862068965	0.0258315043052507	0.0524570651249787	0.00203097232800203	0.0198979591836735	0.028668651637601	0.00791112607305168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.41538332071026e-05	0	0	0	0	8.41184387617766e-05	0	0.00033616270274813	0.000671930119267596	0	0.000168293503870751	0	0	0	0.000168053104781111	0	8.40760047082563e-05	0	0	0	0	0	0	0	0.000168067226890756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000420168067226891	0	0.000335852225020991	0	8.4005376344086e-05	0.00323074307090631
"ASV1410"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000841467519353753	0	0.000168335998653312	0	0	0	0.000252652854977261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000252100840336134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV1446"	0	0	0	0	0	0.0012662502110417	0.00748172079578303	0.00169247694000169	0.00467687074829932	0.00119098256061251	0.00319811479548898	0.0177489905787349	0.0259576612903226	0.00218413978494624	0	0.000252652854977261	0.00850096793199226	0.0109289617486339	0.0316966537750126	0.0042882367779366	0.000421088091628769	0.00455965549269611	0.0113559892328398	0.0127688172043011	0.00193196136077278	0.0144744593116216	0.057423911215739	0.0894117647058823	0.0153820290829621	0.0257896505376344	0.0309555854643338	0.061742934051144	0.200605092864947	0.053250461951957	0.0108521914696728	0.00437563110063952	0.0686060198419371	0.0397139251156921	0.126796067557348	0.0873035879337871	0.0358103564223268	0.0116865646544476	0.0359195402298851	0.0252877425859027	0.0425978827087884	0.0642425260329191	0.0215252669637602	0.19066017134218	0.029715436917653	0.0281512605042017	0.0662858102999244	0.0486595512227918	0.0289051340223511	0.0411062542030935	0.0761079808258347	0.0451412239408204	0.0478070912451689	0.113584810551962	0.0296489165126827	0.0848240530780213	0.0762896992102168	0.0491927346115035	0.11563025210084	0.0831862868666499	0.0102555480833894	0.0193987235471952	0.00990680883217194	0.0239355001259763	0.0186523273399429	0.0145280483708431	0.00184672206832872	0.00293821356615178	0.00403191936161277	0.00587593385377319	0.00210349179638199	0.0020987239758227	0.00370121130551817	0.00571236559139785	0.00370152267182636	0.00487067517635203	0.00437452679397661	0.00243533758817602	0.00151324085750315	0.159159663865546	0.0570684148596403	0.0849722642460918	0.0540631296171927	0.0514823213235912	0.0200705408128989	0.141274238227147	0.246302521008403	0.214207742043832	0.227371956339211	0.00713566151779718	0.245463709677419	0
"ASV1448"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000252376545806343	0	0	0	0	0	0	0.000924525130273996	0	0.00100781053162006	0	0	0	0	0	0	0	0
"ASV1450"	0	0	0	0	0	0	0	0.000676990776000677	0.000340136054421769	0	0.000252482747012287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000841396718552798	0	0	0.000504032258064516	0	0.000671817265703729	0.000252376545806343	0	0	0	0	0	0	0	0	0	0.00579831932773109	0	0	0	0	0
"ASV1456"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00411764705882353	0	0	0	0	0	0	0	0	0	0	0	0
"ASV1472"	0	0	0	0	0	0.00354550059091677	0.00323074307090631	0.00812388931200812	0.00314625850340136	0.00170140365801786	0.00378724120518431	0.00353297442799462	0.00100806451612903	0	0.00235610905419051	0.00303183425972713	0.000757511993939904	0.0044556536359815	0.000252228014124769	0	0.00151591712986357	0.00303977032846407	0.0010935397039031	0	0.000167996640067199	0	0	0.000420168067226891	8.40548037320333e-05	0	0.000420592193808883	0	0	0	0.00100950618322537	0.000841467519353753	8.40760047082563e-05	0	0	0	0.00159717552118359	0.000924836051790819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV1504"	0	0	0	0	0	0	0.00416595817037919	0.000507743082000508	0.0171768707482993	0.00025521054870268	0.00210402289176906	0	0.000672043010752688	0	0	0.0698164055920499	0.010773503913812	0.000252206809583859	0.00067260803766605	0.000168166148154377	0.000168435236651508	0.0911931098539221	0.0107671601615074	0	0	0	0	0.000756302521008403	8.40548037320333e-05	0	0.00100942126514132	0.000336473755047106	0	0	0.000336502061075124	0.000168293503870751	0.000840760047082563	0.000336558687421119	0	0	0.000168123739071957	0.000420380023541281	0.000338066260987153	0.000168024867680417	0	0.000335908632851864	0.000252249222231565	0	0	0	0	0	0.000840265523905554	0	0	0.00193342299932751	0	0	0.00159583403326054	0.00251952632905014	0.000924214417744917	0.00109317188025563	0.00176470588235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV1511"	0	0	0	0	0	0	0	0	0	0	0	0	0.000168010752688172	0	0	0	0	8.40689365279529e-05	0	0	0	0	0	0	0.000251994960100798	0	0	0	0	0.000168010752688172	0.000336473755047106	8.41184387617766e-05	0	0	0	0.0010097610232245	0.00126114007062384	0.00016827934371056	0	0	0	0.000420380023541281	0.0154665314401623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.40194925222652e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV1525"	0	0	0	0	0	0	0.00552627104233974	0.000169247694000169	0.000680272108843537	0.000425350914504466	0.000925770072378387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV1538"	0	0	0	0	0	0	0.00136031287196055	0	0.000170068027210884	0	0	0	0	8.4005376344086e-05	0.00260854930999663	0	0	0	0	0.000252249222231565	0.00151591712986357	0	0	0	0	0.00109399983169233	0	0	0	0	0	0	0	0.000923903913992945	0	0	0	0	0	0.000588185866733888	0	0	0	0	0	0.000251931474638898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV1584"	0.00971858362207386	0.00683025550215027	0.00606162653645395	0.00775520526005226	0.00743745774171738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000168435236651508	0	0	0	0	0	0	8.40336134453782e-05	0	0	0	0.000420592193808883	0	0	0	0	0	0.00016827934371056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.254718585274613
"ASV1590"	0	0	0	0	0	0.00151950025325004	0.00416595817037919	0.00617754083100618	0.00756802721088435	0.00348787749893662	0.00235650563878135	0.000504710632570659	0.00100806451612903	0.00344422043010753	0.000420733759676876	0.0112009432373252	0.00387172796902618	0.000336275746111812	0.000756684042374306	0.00849239048179602	0.000336870473303015	0.013172338090011	0.00277590847913863	8.4005376344086e-05	0.000755984880302394	0	0	0.00218487394957983	0.000672438429856266	0.000168010752688172	0	0.00117765814266487	0.000756366081183293	0.000419956324542248	0.0017666358206444	0.000168293503870751	0.000420380023541281	0.000504838031131679	0.000504159314343333	0.000252079657171666	0.00109280430396772	0.000420380023541281	0.000169033130493577	0	0	0.000251931474638898	0	0.00201579035780279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00109280430396772	0	0.000755604063470741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0159543202619867	0	0	0	0
"ASV1593"	0.000338037691202569	0.000337296568007421	0.000336757029802997	0.000337182837393577	0	0.0112274185379031	0.0347729977894916	0.000930862317000931	0.0032312925170068	0.0309655465759251	0.00765864332603939	0	0.130124327956989	8.4005376344086e-05	0.000925614271289128	0.102492841502442	0.0507533035939736	0.00252206809583859	0.170085757524802	0.00193391070377533	0.00269496378642412	0.141096006079541	0.0750336473755047	0.670866935483871	0.0205795884082318	0.107801060338298	0.479401378846477	0.0298319327731092	0.236614272505674	0.139280913978495	0.285077388963661	0.382738896366083	0.27725018909152	0.475306568116916	0.497097669723227	0.118057892965332	0.149066756347738	0.376777450567943	0.510629358877405	0.487438030417612	0.529169468728985	0.138557255759206	0.276707234617985	0.667814836595816	0.536128381784574	0.540812898891502	0.531657277390061	0.336049050898707	0.575673633845379	0.598655462184874	0.608334033436949	0.616270274813009	0.499369800857071	0.540181573638198	0.486754688419813	0.495208473436449	0.468492690304151	0.45165084432496	0.520409877372753	0.512135718484925	0.509410183162494	0.485788765556677	0.382605042016807	0.472145197882531	0.511348352387357	0.542156533422909	0.534547896902023	0.5527840765936	0.548143169215258	0.508985555928787	0.458574666330899	0.458948959032908	0.565056698866023	0.599345253084865	0.568531762726125	0.572280053727334	0.556022880215343	0.556451612903226	0.558677546899975	0.562227074235808	0.554471271136536	0.604299630500504	0.102732240437158	0.170672268907563	0.138342578584636	0.111363254328459	0.196356615177972	0.0886873267825649	0.194491098421229	0.17745320238395	0.202016806722689	0.471156268368461	0.404534005037783	0.224731363331095	0.255040322580645	0.000340078217990138
"ASV1609"	0	0	0	0	0	0.000506500084416681	0.00212548886243836	0.00101548616400102	0.00153061224489796	0	0	0.00874831763122476	0	0.00226814516129032	0.0182598451699764	0	0.00159919198720646	0.00596889449348466	0	0.00866055662995039	0.0542361462017854	0	0.00445827725437416	0.00109206989247312	0.0140277194456111	0.00395523016073382	0.00294266016478897	0.000840336134453782	0.00210137009330083	0	0	0	0.000252122027061098	0.000923903913992945	0	0	0.000252228014124769	0	0.000336106209562222	0.00100831862868667	0	0	0	0	0.00016803898504453	0.000503862949277796	0	0	0	0	0	0	0	0	0	0	0.000588136447655856	0.000840124338402084	0	0	0	0	0	0	0.00151311365164761	0.000587840107490763	0	0	0	0	0.00293796692688659	0	0.00352792944141117	0.00386132796105095	0.00260832982751367	0.00125923438549362	0.00723418573351279	0.00655241935483871	0.00479515437032052	0.00554249244205576	0.00773954740472785	0.00277124622102788	0.00697772173182009	0.00495798319327731	0.00563119852075979	0.00487476886871743	0.0129281396910678	0.00445116318132191	0.00293920053745381	0.00184672206832872	0	0.00344277437232345	0	0	0	0
"ASV1616"	0.000676075382405138	0.00160215869803525	0.00134702811921199	0.000927252802832336	0.000845165652467884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000340078217990138
"ASV1667"	0	0	0	0	0	0	0.000595136881482741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.41184387617766e-05	0	0	0	0	0	0	0	0	0	0	0	0.000336502061075124	0	0	0	0	0	0.000252185608607935	0.000168152009416513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000252185608607935	0.000671817265703729	0	0	0.000588136447655856	0.000587840107490763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV1707"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000504710632570659	0	0	0.00100950618322537	0.000336587007741501	0.000336304018833025	0.000588977702986958	0	0	0.000672494956287828	0.000168152009416513	0.00160581473968898	0	0	0	0.000168166148154377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV1712"	0.00185920730161413	0.00286702082806307	0.00319919178312847	0.00261316698980022	0.00253549695740365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV1716"	0.0261134116453985	0.0197318492284341	0.0223101532244486	0.0218325887212341	0.0217207572684246	0	0	0	0	0.00161633347511697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00361344537815126	0.000420274018660166	0	0.00513122476446837	0	0	0	0	0.0187647256815887	0.00252228014124769	0	8.40265523905554e-05	0	0	0.0154699848663192	0.00160581473968898	0	0	0	0	0	0.00159489633173844	0	0	0.00210101689217581	0	0	0	0.000336247478143914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00159663865546218	0	0	0	0	0	0	0	0	0	0	0	0.0107974834211869
"ASV1727"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00134453781512605	0	0	0	0	0	0	0	0	0	0	0	0
"ASV1798"	0	0	0	0	0	0	0	0	0	0	0	8.41184387617766e-05	0	0	0	0.000842176183257538	0.000168335998653312	0.000420344682639765	0.000252228014124769	0	0	0.00033775225871823	0.000420592193808883	0.00109206989247312	0.000419991600167997	0.000757384498863923	0.000924836051790819	0.000420168067226891	0.00109271244851643	0.00151209677419355	0.00025235531628533	0.00025235531628533	0.00067232540549626	0.000503947589450697	0.000673004122150248	0.00159878828677213	0.0013452160753321	0.000504838031131679	0.000672212419124443	0.000588185866733888	0.000588433086751849	0.00210190011770641	0.00050709939148073	0	0	8.39771582129661e-05	0.000420415370385941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV1822"	0	0	0	0	0	0.00194158365693061	0.00076517599047781	0	0.0266156462585034	0	0.000589126409695337	0.000588829071332436	0.0036122311827957	0	0	0.000421088091628769	0.00151502398787981	0.000504413619167718	0.00277450815537246	0	0	0.000168876129359115	8.41184387617766e-05	0	0.00302393952120958	0	0	0	0.000840548037320333	0.000168010752688172	0.000336473755047106	0.00100942126514132	0.000252122027061098	0	0	0.00218781555031976	0.000840760047082563	0.00387042490534287	0	8.40265523905554e-05	0	0.000756684042374306	0.00118323191345504	0	8.40194925222652e-05	8.39771582129661e-05	0.000252249222231565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV1840"	0	0	0	0	0	0.00903258483876414	0.0121577962931474	0.000423119235000423	0.0104591836734694	0.00280731603572948	0.00311395387981821	0.00117765814266487	0.00285618279569892	0.00336021505376344	0.00201952204644901	0.00117904665656055	0.00176752798585978	0.00302648171500631	0.00260635614595594	0.00386782140755066	0.00530570995452249	0.00624841678628726	0.00126177658142665	0.00109206989247312	0.00159596808063839	0.00201969199697046	0.00142929208004036	0.0019327731092437	0.00193326048583677	0.000672043010752688	0.00185060565275908	0.00193472409152086	0.000924447432557358	0.054930287250126	0.00126188272903172	0.0104341972399865	0.00470825626366235	0.00235591081194783	0.000756238971514999	0.0376438954709688	0.00109280430396772	0.00580124432486968	0.0158045977011494	0.000756111904561875	0	0.000335908632851864	0.00117716303708064	0	0	0	0.00109216163992271	0	0.00092429207629611	0	0	0	0	0.00218432327984542	0	0	0	0.00227043390514632	0.00109243697478992	0.00092429207629611	0	0	0.000503736042313828	0	0.000504116955133591	0	0	0	0	0	0	0	0	0.00218413978494624	0.00185076133591318	0	0	0	0.0148802017654477	0.0053781512605042	0	0.00630358043368633	0.00083948959032908	0.0218358948517679	0.00478669801813907	0	0	0	0	0.000503693754197448	0.0011760752688172	0
"ASV1846"	0	0	0	0	0	0	0.000255058663492603	0	0.00739795918367347	0	0	0	0	0.000672043010752688	0	0	0	0	0	0.00109307996300345	0.000252652854977261	0	0.000168236877523553	0.000336021505376344	0.000167996640067199	8.41538332071026e-05	0	0.00151260504201681	0.000588383626124233	0.000504032258064516	0.000504710632570659	0	0	0	0.000252376545806343	0.000841467519353753	0.000168152009416513	0	0	0	0.000252185608607935	0.00067260803766605	0.000169033130493577	8.40124338402084e-05	0	0	0	0	0	0	0	0	0	0	0	0.00100874243443174	0	0.00277241031672688	0	0	0	0.00117726202489068	0.000840336134453782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00109363169849415	0.000923748740342627	0	0	0.00319461958806221	0.000756302521008403	0	0.00243738443435872	0.0010073875083949	0	0	0	0	0	0	0	0	0
"ASV1868"	0	0	0	0	0	0	0	0	0.00119047619047619	0.00025521054870268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV1931"	0	0	0	0	0	0	0	0.000930862317000931	0.000340136054421769	0	0.000168321831341525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00798051075268817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV1975"	0	0	0	0	0	0.000337666722944454	0.00136031287196055	0.000338495388000338	0.00144557823129252	0.000340280731603573	0	0	0	0	0.000504880511612252	0	0	0	0	0	0.00117904665656055	0.00033775225871823	8.41184387617766e-05	0.000252016129032258	0.000251994960100798	0.000252461499621308	0.00067260803766605	0.000336134453781513	0.000168109607464067	8.4005376344086e-05	0	0.000672947510094213	0.000252122027061098	0	0.000336502061075124	0	0.000420380023541281	0.000757257046697518	8.40265523905554e-05	0.000336106209562222	0.000420309347679892	0	0	0.00226833571368563	0.00176440934296757	0.00293920053745381	0.00403598755570504	0.000671930119267596	0.00184672206832872	0.000756302521008403	0.00151222380912375	0.00302546432473317	0.00630199142929166	0	0.00285930535699268	0.00252185608607935	0.00991430011762729	0.00134419894144333	0.00554342348395767	0	0.00310872122332381	0.00319542549613185	0.000672268907563025	0.00344508864801277	0.0143745796906523	0.0163755458515284	0.0175468054739317	0.0212480053749895	0.0141152747437405	0.0140241854215653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00310689394575531	0.00251889168765743	0.0010073875083949	0	0
"ASV1977"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000336870473303015	0	0	0	0	0	0.000253314194038673	8.41184387617766e-05	0	0	0	0	0.00117647058823529	0.000336219214928133	0	0.00025235531628533	0	0	0.00151184276835209	0	0.000504880511612252	0.000336304018833025	0	0.000336106209562222	0.000420132761952777	0	0	0.000253549695740365	0.00050407460304125	0.000420097462611326	0.00125965737319449	0.000252249222231565	0	0	0	0	0	0	0.000420309347679892	0	0	0	0	0	0	0.000672155940178121	0	0	0	0.000840618695359785	0.000923748740342627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
