"Sample","Reactor","Time","Phase","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","OD","pH","EC","CODt","CODs","CODb","Ammonium","PHOs","PHOt","Dry_weight","Cell_number"
"20191029L4","L4",20,"Closing-I",0.025327336,0.116391804,0.006101949,0.089535232,0.065817091,0.005947026,0.028695652,0.012283858,0.057401299,0.030129935,0.015412294,0.011949025,0.008075962,0.005157421,0.007526237,0.019110445,0.005337331,0.064642679,0.019110445,0.011144428,0.000294853,0.017281359,0.024942529,0.040129935,0.004917541,0.02021989,0.007676162,7.996e-05,0.044377811,0.014977511,0.004092954,0.004962519,0.003293353,0.005197401,5.49725e-05,0.00071964,0.000104948,0.006866567,0.032543728,0.002123938,0.00049975,0.001604198,0.000714643,0.000529735,0.001564218,0.007656172,0.002763618,0.000144928,0.003843078,0.00884058,0.001689155,0.00127936,0.001129435,0.002998501,0.000634683,0.015352324,0.003058471,0.000454773,0.001029485,0.002243878,0.000174913,0.030609695,0.000144928,0.00976012,0.00013993,1.999e-05,0,4.9975e-06,0.000134933,0.000694653,0.000254873,0.00021989,0.000269865,0.000234883,0.0003998,0.000189905,0.000294853,7.49625e-05,0.000934533,0.001044478,0.386333333,7.846666667,1143.666667,721,236,485,23.25,54.20835056,62.43571724,NA,2069457651
"20191030L4","L4",21,"Closing-I",0.06031765,0.098916557,0.007751706,0.078734187,0.074948122,0.008519893,0.007457401,0.016715551,0.055863163,0.031625364,0.033880043,0.006998484,0.019025101,0.003242348,0.014171555,0.013009298,0.005397262,0.056601421,0.0113981,0.00920328,0.000324235,0.024976057,0.011971747,0.015852588,0.008410152,0.017852867,0.009397821,0.000304282,0.02676683,0.02077098,0.005182769,0.003900794,0.002334491,0.005841215,2.99294e-05,0.002798396,0.000189553,0.008769304,0.045367932,0.002239714,0.000783152,0.001825691,0.000793128,0.000783152,0.00478371,0.008470011,0.008210623,0.000159623,0.007397542,0.015348777,0.002838302,0.001396704,0.001471527,0.003107666,0.00123708,0.01930943,0.001725927,0.001880562,0.001107387,0.001386727,0.000314258,0.009313021,0.000583623,0.014745201,0.000234447,5.48705e-05,4.98823e-06,4.98823e-06,0.000628517,0.003576559,0.001037551,0.000992657,0.000912846,0.000862963,0.000384094,0.000833034,0.000818069,0.000404046,0.001611198,0.000907857,0.350333333,7.836666667,1148.666667,NA,NA,NA,NA,NA,NA,0.2,2137337194
"20191101L4","L4",23,"Closing-I",0.173004639,0.088596649,0.009486964,0.092925264,0.088846569,0.002919066,0.012056142,0.015235125,0.037707933,0.021043266,0.018753999,0.002114323,0.025371881,0.001709453,0.006607885,0.018314139,0.002429223,0.072741723,0.008777191,0.009501959,0.000114963,0.014180462,0.011326376,0.017199496,0.002924064,0.016889595,0.007382638,0.000104966,0.025806742,0.010516635,0.005453255,0.00196937,0.000939699,0.001744442,0,0.000759757,0.000109965,0.003079015,0.039707294,0.000549824,0.00059481,0.00034489,0.000164947,0.000179942,0.001544506,0.004308621,0.003109005,3.99872e-05,0.01415547,0.007462612,0.001149632,0.000484845,0.000479846,0.001004679,0.000314899,0.023487484,0.000414867,0.000879718,0.001099648,0.000334893,8.49728e-05,0.008447297,0.000334893,0.01899892,6.49792e-05,2.99904e-05,4.9984e-06,4.9984e-06,0.000139955,0.001349568,0.000339891,0.000334893,0.000314899,0.000474848,0.00012496,0.000174944,0.000194938,0.000224928,0.000639795,0.000359885,0.352,7.88,1157,675,314,361,24.75,61.55573929,63.87102108,NA,3354909876
"20191104L4","L4",26,"Recycle-10%",0.201368221,0.09447718,0.027888745,0.036377709,0.068885449,0.00835414,0.0020773,0.009862179,0.018920403,0.021012684,0.039074204,0.002237092,0.019090183,0.000344552,0.005128333,0.015080395,0.004409268,0.043088984,0.022480775,0.021971437,0.000419455,0.014196544,0.002232098,0.049455708,0.002297014,0.006836113,0.004643963,0.000194747,0.004574054,0.010855887,0.004958554,0.022320983,0.000219714,0.001692799,4.99351e-05,0.001258364,0.000124838,0.00351543,0.014985519,0.001637871,0.001872566,0.000759013,0.000349546,0.000464396,0.002042345,0.007365425,0.020158794,3.99481e-05,0.026285828,0.009352841,0.001952462,0.000444422,0.000519325,0.000983721,0.000364526,0.004893638,0.001368221,0.000709078,0.004833716,0.000973734,0.000164786,0.011909518,0.000289623,0.044027764,0.000119844,7.49026e-05,9.98702e-06,4.99351e-06,0.001443124,0.001243384,0.000344552,0.000414461,0.000299611,0.000399481,0.000124838,0.000454409,0.000404474,0.0003845,0.001018676,0.000349546,0.359333333,8.006666667,1192.333333,658,348,310,14.75,63.47802122,63.52928207,NA,2377460253
"20191105L4","L4",27,"Recycle-10%",0.209201039,0.052418611,0.038326033,0.043752772,0.034488945,0.010046195,0.005790515,0.008506376,0.02558391,0.017834985,0.04432086,0.017052618,0.026685204,0.002182655,0.003244084,0.008013036,0.005461622,0.052692689,0.010360138,0.010464786,0.00063287,0.011267086,0.004559657,0.053220912,0.005237376,0.007748925,0.00536694,0.000129564,0.007873506,0.023157076,0.003667658,0.004335411,0.001181026,0.001659416,0,0.001181026,7.47485e-05,0.003677625,0.016424731,0.002038142,0.003528128,0.001589651,0.000752468,0.000891998,0.003936753,0.003797222,0.005436705,0.000129564,0.011830191,0.037613431,0.002212555,0.000887015,0.001425204,0.001524869,0.001375372,0.013056066,0.001524869,0.001036512,0.001171059,0.001539819,0.000393675,0.04304017,0.000313944,0.037419085,0.000378726,3.48826e-05,9.96646e-06,0,0.000219262,0.001968376,0.000991663,0.000792334,0.000692669,0.000388692,0.000194346,0.000343843,0.000882032,0.00016943,0.001569718,0.000916915,0.394333333,7.836666667,1214.666667,790,410,380,25,67.01755951,66.22477958,NA,2306851845
"20191106L4","L4",28,"Recycle-10%",0.121143274,0.050412699,0.029181043,0.007934408,0.024442369,0.010311235,0.002371834,0.001792607,0.035897077,0.012448381,0.037544878,0.02806753,0.024677056,0.00302596,0.006780947,0.005817234,0.007270294,0.016817549,0.09076383,0.009047921,0.000818907,0.011954041,0.004943401,0.059989913,0.005942067,0.00356524,0.002611514,2.49667e-05,0.006256647,0.022450029,0.002286947,0.018110822,0.002956054,0.001802594,0.000124833,0.001118507,1.99733e-05,0.004633814,0.013541922,0.005138141,0.000993673,0.004294267,0.002466707,0.001493007,0.005023294,0.00358022,0.006706047,0.001158453,0.007200387,0.024462343,0.011814228,0.001777627,0.0033705,0.002556587,0.003195734,0.008373821,0.005917101,0.000953727,0.001293273,0.005332881,0.000903793,0.06073392,0.000264647,0.074795148,0.000579227,4.99333e-05,9.98667e-06,0,0.000159787,0.002017307,0.001233353,0.00116844,0.000948733,0.00031458,0.001313247,0.00031458,0.001353193,9.98667e-05,0.001862514,0.003869834,0.310333333,8.1,1273.333333,685,324,361,29,63.84655952,64.77586255,NA,1655255604
"20191107L4","L4",29,"Recycle-10%",0.074456815,0.032641068,0.101146335,0.01600072,0.016840233,0.010339003,0.006081473,0.006376302,0.020732975,0.016040696,0.057621579,0.011383398,0.013107398,0.003278099,0.003857762,0.004352476,0.006011513,0.036653741,0.015780847,0.007735513,0.000594655,0.016070679,0.002373623,0.116667333,0.005676708,0.006920986,0.004917148,0.000394771,0.006995942,0.023251514,0.002153751,0.034315097,0.002858342,0.001559096,2.49855e-05,0.002898319,0.000259849,0.00398269,0.012397809,0.002918307,0.017559815,0.003512962,0.001724,0.001554099,0.00451738,0.00417258,0.006766076,0.000249855,0.004782226,0.022392013,0.001998841,0.000939455,0.001773971,0.001639049,0.002108777,0.003737832,0.002718423,0.001838933,0.000979432,0.002333646,0.000929461,0.032501149,0.000839513,0.097708329,0.000604649,7.49565e-05,9.9942e-06,9.9942e-06,0.000749565,0.003093206,0.001364209,0.001514122,0.001279258,0.000854504,0.00141418,0.000624638,0.001269264,0.000449739,0.00263847,0.00294829,0.401666667,7.826666667,1240.333333,858,456,402,21.5,56.23143753,65.60190968,NA,2008534479
"20191108L4","L4",30,"Recycle-10%",0.031038442,0.042980529,0.15232651,0.023125312,0.012740889,0.006350474,0.009221168,0.011048427,0.025806291,0.009630554,0.040778832,0.009910135,0.011248128,0.003170245,0.005242137,0.007004493,0.006260609,0.043509735,0.020703944,0.010998502,0.000728907,0.012351473,0.003604593,0.097928108,0.007663505,0.009375936,0.005571643,0.000743884,0.00673989,0.01777334,0.001987019,0.0109336,0.002860709,0.001762356,3.49476e-05,0.004538193,0.000224663,0.003290065,0.010998502,0.002800799,0.02015976,0.00558662,0.003010484,0.002441338,0.005471792,0.003080379,0.005511732,0.000449326,0.002680979,0.017603595,0.00459311,0.001452821,0.003035447,0.001497753,0.003564653,0.006275587,0.002990514,0.002341488,0.001402896,0.002875686,0.001532701,0.062795806,0.000853719,0.070144783,0.001003495,7.48877e-05,2.49626e-05,3.49476e-05,0.001168248,0.004013979,0.001967049,0.001822267,0.001747379,0.0011333,0.000803794,0.000998502,0.00214678,0.000708937,0.003794309,0.002855716,0.43,7.836666667,1214.666667,841,388,453,78,64.87911844,68.14888833,NA,2144540925
"20191111L4","L4",33,"Recycle-10%",0.029984701,0.04566226,0.098251349,0.098664966,0.01282211,0.002332199,0.009951712,0.034300266,0.018029691,0.010913494,0.012976593,0.004096298,0.015672575,0.002571399,0.004305598,0.00686703,0.006637797,0.025788737,0.024901704,0.011077944,0.000498333,0.010559678,0.002925215,0.058180387,0.010699211,0.026984736,0.012727427,0.004265731,0.004295631,0.008501562,0.003009932,0.0326757,0.0007475,0.002018249,4.98333e-06,0.007993263,0.002033199,0.005013231,0.008770662,0.002202632,0.017182524,0.016245658,0.009054712,0.009677628,0.006383647,0.00701653,0.009807195,0.00016445,0.003383682,0.004230848,0.00691188,0.001096333,0.003682681,0.000842183,0.004853764,0.005501597,0.001823899,0.00683713,0.001176066,0.001300649,0.004554764,0.008551396,0.002835515,0.041062645,0.003662748,0.000632883,0.00022425,0.000124583,0.007803896,0.00695673,0.002202632,0.002571399,0.003637831,0.004215898,0.00073255,0.003847131,0.003812248,0.002930198,0.015866925,0.001704299,0.405,7.88,1252.333333,NA,NA,NA,NA,NA,NA,NA,2784705930
"20191112L4","L4",34,"Recycle-10%",0.042446449,0.124184442,0.035991873,0.156791781,0.015435072,0.0029103,0.011072119,0.036630841,0.0196283,0.013842644,0.016398516,0.004103373,0.011955692,0.001163122,0.003893712,0.015489984,0.004033486,0.028319264,0.008461335,0.013962451,0.003564244,0.006140084,0.001677291,0.034169816,0.007173415,0.022438761,0.006459568,0.00388872,0.00337455,0.010418175,0.002026727,0.017461799,0.000354428,0.002635743,4.99194e-06,0.005006914,0.002326243,0.001672299,0.014197072,0.001477614,0.005481148,0.006185011,0.004243147,0.010552957,0.00304009,0.011047159,0.006060213,0.00028454,0.003459413,0.005546043,0.002391138,0.000474234,0.001322864,0.000958452,0.002451042,0.010802554,0.00095346,0.00419822,0.000698871,0.001068275,0.00288534,0.00404347,0.002156517,0.02413602,0.002645727,0.001737194,0.001612396,0.001183089,0.004133325,0.004218188,0.000983412,0.001357807,0.004562631,0.003848784,0.000748791,0.002815453,0.003344598,0.002485985,0.044443224,0.001153138,0.382,7.843333333,1271.333333,813,324,489,20.75,65.14472025,70.95739903,NA,2589664413
"20191113L4","L4",35,"Recycle-10%",0.040731766,0.139232932,0.040063623,0.126523265,0.011293604,0.003565089,0.012934043,0.035670835,0.010505794,0.013208281,0.015237639,0.00315124,0.012639861,0.000533517,0.001705259,0.018398851,0.004602206,0.017621014,0.001959552,0.021973913,0.008960091,0.006152895,0.001047089,0.023763936,0.007733501,0.02432737,0.007065358,0.005011069,0.002757335,0.01664373,0.00173019,0.012973932,0.000393905,0.003619937,4.98614e-06,0.0055396,0.00339556,0.002238776,0.008616047,0.002029358,0.010530725,0.005479766,0.005803865,0.013342907,0.005763976,0.01416562,0.008306907,0.000603323,0.005110792,0.002862044,0.001081992,0.000698059,0.00107202,0.001376174,0.002438222,0.018403837,0.00059335,0.007608847,0.000583378,0.000962325,0.002976725,0.00267257,0.004038772,0.010106903,0.003724645,0.001944594,0.001765093,0.001346257,0.004856499,0.006122978,0.001735176,0.00264764,0.005330182,0.00790303,0.000448752,0.004168412,0.003415505,0.003510242,0.048016514,0.000882547,0.321,7.886666667,1279.666667,NA,NA,NA,NA,NA,NA,NA,1769852166
"20191114L4","L4",36,"Recycle-10%",0.004451179,0.274532576,0.01212236,0.09024479,0.003992603,0.003200064,0.008473689,0.02942364,0.02445407,0.005801985,0.039492376,0.004730312,0.00423186,0.001136471,0.003947742,0.046106838,0.005438115,0.005737186,0.001445512,0.03004172,0.002462354,0.00585183,0.008015113,0.012560998,0.005657434,0.016698152,0.002801302,0.008119788,0.001644893,0.007197651,0.000488483,0.005572697,0.000104675,0.00402251,4.98452e-05,0.003364553,0.00465056,0.001759537,0.002542107,0.002243035,0.002990714,0.003509104,0.003608795,0.009694897,0.006340313,0.004530931,0.004695421,0.000254211,0.001126502,0.005273625,0.001395666,0.001161394,0.001475419,0.001211239,0.002915946,0.002088515,0.000294087,0.009056878,0.000583189,0.000568236,0.002372633,0.00318511,0.005607588,0.005597619,0.002701611,0.003793222,0.003145234,0.001425574,0.006430035,0.006190778,0.002397556,0.004336535,0.007476785,0.012416447,0.000269164,0.003384491,0.003698516,0.004037464,0.045842659,0.000408731,0.255,7.886666667,1298,NA,NA,NA,NA,NA,NA,0.05,1607383356
"20191115L4","L4",37,"Recycle-10%",0.002643866,0.291498723,0.006769295,0.097553675,0.002783542,0.003846077,0.006928925,0.02863357,0.036969231,0.007622316,0.048312914,0.005172999,0.005741679,0.002359526,0.011333706,0.040486072,0.003786216,0.005666853,0.000872975,0.017289887,0.000578658,0.006085881,0.020971346,0.004654202,0.006390175,0.015543938,0.002204885,0.006674515,0.001666135,0.005397478,0.000344201,0.002075186,4.98843e-05,0.003925892,4.98843e-06,0.003142709,0.003905938,0.001092465,0.001730984,0.00114235,0.001740961,0.00161625,0.002105116,0.006390175,0.006235534,0.004389816,0.003372177,0.000124711,0.000783183,0.004669168,0.000623553,0.001057546,0.001277037,0.000593623,0.001765903,0.00095279,0.000204526,0.011139157,0.000643507,0.000219491,0.001501516,0.001147338,0.007372895,0.00221985,0.001750938,0.002748623,0.002035278,0.001087477,0.005512212,0.008280789,0.002818461,0.004514526,0.007298068,0.016242318,8.48033e-05,0.002993056,0.002793519,0.00437485,0.038505667,0.00015963,0.247333333,7.86,1308.666667,727,470,257,29.75,65.57380579,71.72021777,NA,2309899122
"20191118L4","L4",40,"Recycle-10%",0.00595351,0.347164972,0.001681754,0.065812981,0.005534319,0.006392662,0.007470582,0.023434771,0.03113491,0.010479774,0.036255028,0.011617578,0.011013743,0.014631761,0.017635963,0.053466809,0.01042987,0.009731219,0.001312467,0.060298624,0.001611889,0.007520485,0.046220794,0.002719751,0.007365784,0.012555767,0.003268691,0.005863683,0.001821485,0.00893276,0.000963141,0.00094817,2.99422e-05,0.007101295,0,0.004925494,0.003393451,0.002255647,0.002500175,0.001841446,0.000439152,0.001277534,0.000828401,0.001197688,0.005439502,0.00541455,0.005244877,0.000199615,0.001467168,0.004301698,0.003104009,0.000958151,0.001137804,0.00094817,0.001322448,0.002110926,0.000204605,0.0066322,0.001102871,0.000324374,0.000528979,0.001327438,0.002789616,0.001746629,0.000533969,0.001616879,0.001207669,0.000738575,0.006657152,0.006577306,0.00135239,0.001636841,0.001571966,0.004117054,8.98266e-05,0.003313605,0.001112852,0.002804587,0.002445281,0.000164682,0.296,7.786666667,1329.333333,NA,NA,NA,NA,NA,NA,NA,2502098619
"20191119L4","L4",41,"Recycle-10%",0.007050124,0.292452924,0.001811178,0.065676423,0.007549071,0.006645977,0.008062987,0.02420393,0.042879524,0.013247049,0.055792278,0.010792228,0.021599425,0.010936923,0.024453403,0.04235563,0.010353155,0.00982926,0.003253136,0.040968556,0.00027941,0.009425113,0.043373482,0.00481983,0.010667492,0.013027512,0.003582441,0.004665157,0.002220315,0.008991029,0.0015168,0.000748421,4.49052e-05,0.005802756,0,0.006765724,0.002544631,0.002943789,0.003283073,0.002409915,0.000234505,0.001142589,0.000638652,0.001067747,0.006880482,0.005613156,0.007778587,0.000159663,0.002355031,0.008367345,0.002340062,0.001032821,0.0015168,0.001262336,0.001486863,0.002504715,0.000364231,0.008711618,0.002110547,0.000449052,0.000648631,0.002310126,0.003572462,0.003582441,0.000429095,0.001107663,0.000813284,0.000703516,0.006157009,0.011066649,0.001761284,0.001816168,0.001831136,0.00406143,4.49052e-05,0.003841894,0.001287284,0.002983704,0.00283901,8.98105e-05,0.305,7.73,1323,729,392,337,30.25,67.43317646,67.87420103,NA,3112927662
"20191121L4","L4",43,"Recycle-10%",0.010719013,0.183506905,0.021323144,0.026952374,0.01419545,0.010923803,0.00833146,0.018845683,0.034110037,0.019554956,0.038036013,0.00938538,0.011143578,0.002427512,0.007632177,0.027786519,0.029339927,0.011912789,0.008895882,0.057231338,0.00102395,0.032746435,0.003915986,0.040783197,0.013601059,0.012227467,0.008166629,0.002142804,0.001693264,0.02043905,0.004465423,0.014844784,0.000189805,0.008920856,1.99795e-05,0.005099773,0.001328638,0.01315152,0.004025873,0.011028696,0.003811094,0.004250643,0.003441472,0.004645239,0.010763967,0.01020454,0.008711071,0.000134862,0.001918034,0.004660223,0.004884993,0.002842087,0.004805075,0.004760121,0.005044829,0.007027797,0.002862066,0.00709273,0.003291626,0.004425464,0.002667266,0.007612197,0.003166754,0.021458006,0.001923029,0.000564421,0.000339652,0.000379611,0.002552384,0.010873854,0.004929947,0.004340551,0.004855024,0.004035863,0.000184811,0.001967983,0.004665218,0.001698259,0.00918059,0.000983991,0.299333333,7.77,1358.333333,NA,NA,NA,NA,NA,NA,0.1,1676570754
"20191122L4","L4",44,"Recycle-10%",0.021962181,0.223741901,0.021897337,0.003361915,0.011482385,0.007237594,0.002503978,0.001780717,0.028890518,0.014485163,0.032471905,0.036497224,0.005656396,0.023857622,0.00294791,0.051496152,0.022426065,0.007362294,0.009197879,0.043460478,0.007531886,0.020400936,0.065796759,0.029409271,0.008554427,0.00744709,0.001586185,0.000828009,0.003441723,0.008853707,0.001611125,0.001845561,9.97601e-05,0.004514143,3.4916e-05,0.001087385,0.000404028,0.012046029,0.005212464,0.005242392,0.00264863,0.007127858,0.007122869,0.004953088,0.007482006,0.004204887,0.005052848,0.004708676,0.00272345,0.009342531,0.015457824,0.002588774,0.004683736,0.002783306,0.005741192,0.00224959,0.002638654,0.002429158,0.001576209,0.003267143,0.002364314,0.031853393,0.000872901,0.006913373,0.001765753,0.00042398,0.000304268,0.000129688,0.000882877,0.003032706,0.002005178,0.001790693,0.001960286,0.001042493,0.000478848,0.0004988,0.003257167,0.000503788,0.006329777,0.001276929,0.298,7.763333333,1307,638,394,244,29,63.88851179,65.77000962,NA,1929873681
"20191125L4","L4",47,"Recycle-50%",0.008572998,0.166896345,0.035295586,0.043873577,0.013041742,0.010180747,0.005217695,0.016262233,0.029004394,0.017795087,0.028589974,0.013036749,0.007189934,0.002920911,0.007868983,0.022563411,0.016446974,0.01312163,0.022857999,0.043234472,0.001263231,0.017300779,0.005382465,0.086483923,0.008108648,0.010545237,0.00411424,0.001777511,0.002226882,0.008188536,0.003430198,0.030257639,7.48951e-05,0.003674855,9.98602e-06,0.003110645,0.001208308,0.00658578,0.005082884,0.005497304,0.003974436,0.002856002,0.002691232,0.006311164,0.006895347,0.004443779,0.005567206,0.000114839,0.000903735,0.004234072,0.006780507,0.001193329,0.0032854,0.001792491,0.003470142,0.002661274,0.001632714,0.00489315,0.000733972,0.001423008,0.001792491,0.021459956,0.002386659,0.061254244,0.001577791,0.000624126,0.00036449,0.00024965,0.002416617,0.005896745,0.002696225,0.003145596,0.005027961,0.004468744,0.000204713,0.001532854,0.003929499,0.001622728,0.016786499,0.000714,0.335666667,7.843333333,1281.666667,635,308,327,25.75,64.58990893,64.85819334,NA,2314162152
